<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20/11/18,111070.0,111120.0,111030.0,111070.0
20/11/18,111070.0,111150.0,111050.0,111100.0
20/11/18,111100.0,111190.0,111090.0,111180.0
20/11/18,111180.0,111190.0,111150.0,111180.0
20/11/18,111200.0,111210.0,111160.0,111200.0
20/11/18,111190.0,111280.0,111160.0,111270.0
20/11/18,111270.0,111300.0,111250.0,111280.0
20/11/18,111280.0,111300.0,111250.0,111270.0
20/11/18,111270.0,111300.0,111240.0,111260.0
20/11/18,111260.0,111290.0,111210.0,111280.0
20/11/18,111270.0,111280.0,111240.0,111260.0
20/11/18,111260.0,111280.0,111210.0,111220.0
20/11/18,111230.0,111240.0,111200.0,111200.0
20/11/18,111200.0,111210.0,111040.0,111080.0
20/11/18,111080.0,111140.0,111070.0,111130.0
20/11/18,111120.0,111120.0,111050.0,111050.0
20/11/18,111060.0,111090.0,111030.0,111090.0
20/11/18,111090.0,111160.0,111080.0,111150.0
20/11/18,111150.0,111370.0,111110.0,111350.0
20/11/18,111360.0,111430.0,111320.0,111420.0
20/11/18,111420.0,111430.0,111330.0,111330.0
20/11/18,111330.0,111390.0,111290.0,111330.0
20/11/18,111310.0,111320.0,111280.0,111300.0
20/11/18,111290.0,111350.0,111290.0,111330.0
20/11/18,111340.0,111370.0,111290.0,111290.0
20/11/18,111290.0,111290.0,111180.0,111230.0
20/11/18,111210.0,111300.0,111200.0,111300.0
20/11/18,111300.0,111400.0,111290.0,111360.0
20/11/18,111360.0,111370.0,111260.0,111260.0
20/11/18,111260.0,111280.0,111160.0,111160.0
20/11/18,111160.0,111160.0,111080.0,111110.0
20/11/18,111100.0,111130.0,111080.0,111130.0
20/11/18,111130.0,111200.0,111110.0,111150.0
20/11/18,111140.0,111150.0,111100.0,111110.0
20/11/18,111110.0,111110.0,111050.0,111080.0
20/11/18,111090.0,111180.0,111070.0,111160.0
20/11/18,111160.0,111160.0,111110.0,111110.0
20/11/18,111110.0,111110.0,111040.0,111080.0
20/11/18,111080.0,111090.0,111020.0,111030.0
20/11/18,111020.0,111110.0,111020.0,111100.0
20/11/18,111090.0,111110.0,111030.0,111060.0
20/11/18,111050.0,111050.0,110960.0,110980.0
20/11/18,110970.0,111010.0,110950.0,111010.0
20/11/18,111010.0,111020.0,110950.0,111000.0
20/11/18,111000.0,111000.0,110950.0,110960.0
20/11/18,110960.0,110980.0,110950.0,110970.0
20/11/18,110950.0,111020.0,110910.0,111010.0
20/11/18,111000.0,111060.0,110960.0,111010.0
20/11/18,111000.0,111100.0,110990.0,111060.0
20/11/18,111060.0,111060.0,111000.0,111030.0
20/11/18,110990.0,111090.0,110980.0,111090.0
20/11/18,111090.0,111110.0,110990.0,111000.0
20/11/18,111000.0,111060.0,111000.0,111060.0
20/11/18,111050.0,111110.0,111030.0,111060.0
20/11/18,111060.0,111070.0,110990.0,111030.0
20/11/18,111050.0,111080.0,111010.0,111070.0
20/11/18,111070.0,111070.0,111020.0,111030.0
20/11/18,111030.0,111030.0,110980.0,111000.0
20/11/18,111010.0,111040.0,110970.0,111040.0
20/11/18,111030.0,111050.0,110980.0,111040.0
20/11/18,111050.0,111050.0,110970.0,110970.0
20/11/18,110960.0,111020.0,110910.0,110920.0
20/11/18,110920.0,110940.0,110860.0,110870.0
20/11/18,110870.0,110910.0,110850.0,110890.0
20/11/18,110890.0,110950.0,110850.0,110940.0
20/11/18,110930.0,110980.0,110880.0,110960.0
20/11/18,110960.0,110970.0,110880.0,110900.0
20/11/18,110890.0,110900.0,110800.0,110820.0
20/11/18,110810.0,110820.0,110760.0,110780.0
20/11/18,110770.0,110780.0,110700.0,110700.0
20/11/18,110700.0,110730.0,110640.0,110710.0
20/11/18,110700.0,110790.0,110700.0,110780.0
20/11/18,110770.0,110790.0,110740.0,110770.0
20/11/18,110760.0,110760.0,110690.0,110750.0
20/11/18,110750.0,110800.0,110720.0,110790.0
20/11/18,110790.0,110900.0,110790.0,110890.0
20/11/18,110890.0,111000.0,110890.0,110970.0
20/11/18,110970.0,110980.0,110910.0,110950.0
20/11/18,110940.0,110950.0,110820.0,110850.0
20/11/18,110850.0,110850.0,110720.0,110760.0
20/11/18,110740.0,110760.0,110690.0,110740.0
20/11/18,110740.0,110750.0,110690.0,110750.0
20/11/18,110740.0,110740.0,110650.0,110670.0
20/11/18,110660.0,110670.0,110610.0,110630.0
20/11/18,110630.0,110720.0,110610.0,110680.0
20/11/18,110690.0,110700.0,110550.0,110570.0
20/11/18,110570.0,110610.0,110520.0,110540.0
20/11/18,110550.0,110590.0,110510.0,110540.0
20/11/18,110530.0,110730.0,110520.0,110720.0
20/11/18,110710.0,110740.0,110640.0,110640.0
20/11/18,110650.0,110690.0,110640.0,110670.0
20/11/18,110670.0,110680.0,110620.0,110650.0
20/11/18,110660.0,110700.0,110620.0,110680.0
20/11/18,110670.0,110680.0,110610.0,110640.0
20/11/18,110630.0,110700.0,110630.0,110660.0
20/11/18,110650.0,110660.0,110500.0,110510.0
20/11/18,110510.0,110630.0,110480.0,110590.0
20/11/18,110610.0,110700.0,110580.0,110670.0
20/11/18,110670.0,110670.0,110500.0,110540.0
20/11/18,110540.0,110550.0,110500.0,110520.0
20/11/18,110520.0,110560.0,110470.0,110530.0
20/11/18,110520.0,110540.0,110480.0,110500.0
20/11/18,110500.0,110510.0,110330.0,110390.0
20/11/18,110380.0,110430.0,110310.0,110420.0
20/11/18,110410.0,110460.0,110340.0,110350.0
20/11/18,110350.0,110370.0,110300.0,110350.0
20/11/18,110350.0,110350.0,110230.0,110250.0
20/11/18,110240.0,110310.0,110210.0,110230.0
20/11/18,110220.0,110300.0,110200.0,110290.0
20/11/18,110290.0,110480.0,110290.0,110470.0
20/11/18,110460.0,110530.0,110430.0,110440.0
20/11/18,110440.0,110510.0,110400.0,110510.0
20/11/18,110500.0,110530.0,110490.0,110490.0
20/11/18,110490.0,110500.0,110410.0,110490.0
20/11/18,110490.0,110510.0,110440.0,110480.0
20/11/18,110460.0,110560.0,110450.0,110540.0
20/11/18,110550.0,110590.0,110540.0,110570.0
20/11/18,110570.0,110580.0,110530.0,110540.0
20/11/18,110550.0,110550.0,110330.0,110350.0
20/11/18,110360.0,110390.0,110330.0,110340.0
20/11/18,110330.0,110370.0,110260.0,110310.0
20/11/18,110300.0,110340.0,110250.0,110280.0
20/11/18,110280.0,110350.0,110270.0,110320.0
20/11/18,110320.0,110360.0,110280.0,110320.0
20/11/18,110320.0,110430.0,110310.0,110430.0
20/11/18,110410.0,110440.0,110360.0,110440.0
20/11/18,110420.0,110480.0,110420.0,110460.0
20/11/18,110460.0,110480.0,110380.0,110390.0
20/11/18,110380.0,110410.0,110350.0,110390.0
20/11/18,110360.0,110370.0,110300.0,110300.0
20/11/18,110300.0,110310.0,110230.0,110260.0
20/11/18,110250.0,110300.0,110240.0,110300.0
20/11/18,110300.0,110390.0,110300.0,110340.0
20/11/18,110330.0,110370.0,110300.0,110340.0
20/11/18,110330.0,110340.0,110270.0,110290.0
20/11/18,110300.0,110360.0,110300.0,110310.0
20/11/18,110310.0,110320.0,110220.0,110280.0
20/11/18,110300.0,110410.0,110280.0,110320.0
20/11/18,110310.0,110310.0,110260.0,110310.0
20/11/18,110330.0,110360.0,110300.0,110310.0
20/11/18,110300.0,110300.0,110150.0,110230.0
20/11/18,110230.0,110290.0,110190.0,110280.0
20/11/18,110260.0,110310.0,110240.0,110260.0
20/11/18,110240.0,110260.0,110220.0,110250.0
20/11/18,110250.0,110260.0,110200.0,110220.0
20/11/18,110220.0,110250.0,110150.0,110250.0
20/11/18,110240.0,110320.0,110240.0,110300.0
20/11/18,110300.0,110320.0,110240.0,110250.0
20/11/18,110250.0,110270.0,110150.0,110180.0
20/11/18,110170.0,110220.0,110150.0,110220.0
20/11/18,110220.0,110270.0,110210.0,110260.0
20/11/18,110260.0,110330.0,110250.0,110250.0
20/11/18,110250.0,110280.0,110230.0,110260.0
20/11/18,110260.0,110360.0,110240.0,110340.0
20/11/18,110340.0,110430.0,110310.0,110420.0
20/11/18,110400.0,110440.0,110380.0,110410.0
20/11/18,110410.0,110430.0,110400.0,110430.0
20/11/18,110410.0,110470.0,110370.0,110460.0
20/11/18,110470.0,110480.0,110430.0,110440.0
20/11/18,110430.0,110430.0,110360.0,110380.0
20/11/18,110380.0,110410.0,110360.0,110380.0
20/11/18,110380.0,110400.0,110340.0,110350.0
20/11/18,110370.0,110370.0,110320.0,110340.0
20/11/18,110340.0,110360.0,110320.0,110340.0
20/11/18,110350.0,110380.0,110260.0,110300.0
20/11/18,110290.0,110300.0,110270.0,110300.0
20/11/18,110300.0,110360.0,110290.0,110290.0
20/11/18,110280.0,110370.0,110260.0,110360.0
20/11/18,110340.0,110450.0,110340.0,110430.0
20/11/18,110440.0,110450.0,110350.0,110360.0
20/11/18,110370.0,110390.0,110280.0,110290.0
20/11/18,110290.0,110310.0,110280.0,110280.0
20/11/18,110270.0,110300.0,110260.0,110300.0
20/11/18,110300.0,110350.0,110280.0,110290.0
20/11/18,110290.0,110320.0,110290.0,110300.0
20/11/18,110300.0,110440.0,110290.0,110440.0
20/11/18,110430.0,110430.0,110380.0,110410.0
20/11/18,110420.0,110460.0,110420.0,110440.0
20/11/18,110430.0,110460.0,110420.0,110440.0
20/11/18,110430.0,110440.0,110380.0,110390.0
20/11/18,110390.0,110400.0,110370.0,110400.0
20/11/18,110400.0,110420.0,110340.0,110350.0
20/11/18,110360.0,110390.0,110350.0,110350.0
20/11/18,110360.0,110370.0,110340.0,110350.0
20/11/18,110350.0,110370.0,110290.0,110290.0
20/11/18,110290.0,110310.0,110250.0,110270.0
20/11/18,110250.0,110260.0,110140.0,110200.0
20/11/18,110200.0,110220.0,110130.0,110140.0
20/11/18,110140.0,110210.0,110140.0,110200.0
20/11/18,110190.0,110220.0,110160.0,110190.0
20/11/18,110200.0,110220.0,110180.0,110220.0
20/11/18,110210.0,110220.0,110180.0,110190.0
20/11/18,110190.0,110220.0,110180.0,110220.0
20/11/18,110200.0,110250.0,110190.0,110230.0
20/11/18,110230.0,110250.0,110210.0,110210.0
20/11/18,110220.0,110300.0,110220.0,110270.0
20/11/18,110270.0,110270.0,110210.0,110230.0
20/11/18,110220.0,110220.0,110170.0,110180.0
20/11/18,110170.0,110190.0,110130.0,110150.0
20/11/18,110150.0,110180.0,110110.0,110170.0
20/11/18,110170.0,110170.0,110120.0,110150.0
20/11/18,110140.0,110220.0,110130.0,110210.0
20/11/18,110200.0,110230.0,110160.0,110170.0
20/11/18,110180.0,110290.0,110180.0,110290.0
20/11/18,110280.0,110330.0,110220.0,110220.0
20/11/18,110230.0,110240.0,110180.0,110200.0
20/11/18,110200.0,110210.0,110100.0,110110.0
20/11/18,110120.0,110130.0,110080.0,110080.0
20/11/18,110090.0,110100.0,110050.0,110050.0
20/11/18,110060.0,110090.0,110010.0,110010.0
20/11/18,110020.0,110120.0,110020.0,110100.0
20/11/18,110100.0,110140.0,110090.0,110100.0
20/11/18,110100.0,110120.0,110090.0,110120.0
20/11/18,110120.0,110120.0,110070.0,110120.0
20/11/18,110100.0,110220.0,110100.0,110220.0
20/11/18,110210.0,110220.0,110130.0,110130.0
20/11/18,110130.0,110170.0,110110.0,110160.0
20/11/18,110150.0,110170.0,110100.0,110120.0
20/11/18,110130.0,110250.0,110100.0,110230.0
20/11/18,110230.0,110260.0,110200.0,110250.0
20/11/18,110260.0,110280.0,110230.0,110250.0
20/11/18,110240.0,110250.0,110210.0,110220.0
20/11/18,110220.0,110230.0,110190.0,110190.0
20/11/18,110200.0,110280.0,110180.0,110280.0
20/11/18,110280.0,110300.0,110230.0,110240.0
20/11/18,110230.0,110280.0,110200.0,110220.0
20/11/18,110230.0,110230.0,110180.0,110220.0
20/11/18,110220.0,110240.0,110200.0,110220.0
20/11/18,110210.0,110250.0,110150.0,110170.0
20/11/18,110160.0,110200.0,110150.0,110180.0
20/11/18,110190.0,110270.0,110190.0,110260.0
20/11/18,110250.0,110370.0,110250.0,110340.0
20/11/18,110360.0,110360.0,110280.0,110280.0
20/11/18,110280.0,110350.0,110280.0,110330.0
20/11/18,110340.0,110340.0,110270.0,110270.0
20/11/18,110300.0,110400.0,110290.0,110390.0
20/11/18,110380.0,110410.0,110330.0,110330.0
20/11/18,110350.0,110410.0,110330.0,110410.0
20/11/18,110400.0,110530.0,110380.0,110480.0
20/11/18,110490.0,110540.0,110480.0,110510.0
20/11/18,110500.0,110510.0,110430.0,110440.0
20/11/18,110460.0,110460.0,110410.0,110440.0
20/11/18,110460.0,110490.0,110410.0,110450.0
20/11/18,110460.0,110460.0,110380.0,110410.0
20/11/18,110430.0,110430.0,110360.0,110400.0
20/11/18,110400.0,110460.0,110400.0,110410.0
20/11/18,110400.0,110420.0,110350.0,110350.0
20/11/18,110350.0,110350.0,110280.0,110310.0
20/11/18,110300.0,110330.0,110290.0,110330.0
20/11/18,110340.0,110390.0,110330.0,110390.0
20/11/18,110360.0,110400.0,110310.0,110320.0
20/11/18,110310.0,110360.0,110250.0,110250.0
20/11/18,110250.0,110320.0,110240.0,110250.0
18/12/18,110080.0,110250.0,109570.0,109820.0
18/12/18,109820.0,109980.0,109820.0,109880.0
18/12/18,109880.0,109920.0,109820.0,109840.0
18/12/18,109850.0,109860.0,109720.0,109820.0
18/12/18,109810.0,110020.0,109800.0,110020.0
18/12/18,110030.0,110030.0,109830.0,109900.0
18/12/18,109900.0,109910.0,109840.0,109860.0
18/12/18,109840.0,109890.0,109730.0,109760.0
18/12/18,109760.0,109920.0,109750.0,109830.0
18/12/18,109830.0,109900.0,109810.0,109880.0
18/12/18,109890.0,109900.0,109820.0,109820.0
18/12/18,109830.0,109970.0,109780.0,109940.0
18/12/18,109920.0,110060.0,109890.0,109910.0
18/12/18,109910.0,109950.0,109820.0,109840.0
18/12/18,109840.0,109840.0,109690.0,109710.0
18/12/18,109700.0,109790.0,109660.0,109740.0
18/12/18,109730.0,109750.0,109650.0,109670.0
18/12/18,109660.0,109740.0,109620.0,109720.0
18/12/18,109720.0,109800.0,109680.0,109680.0
18/12/18,109670.0,109720.0,109660.0,109710.0
18/12/18,109710.0,109730.0,109670.0,109690.0
18/12/18,109700.0,109730.0,109630.0,109710.0
18/12/18,109720.0,109780.0,109690.0,109780.0
18/12/18,109780.0,109780.0,109700.0,109700.0
18/12/18,109710.0,109730.0,109700.0,109700.0
18/12/18,109700.0,109720.0,109580.0,109610.0
18/12/18,109600.0,109640.0,109550.0,109640.0
18/12/18,109630.0,109690.0,109610.0,109690.0
18/12/18,109690.0,109700.0,109530.0,109530.0
18/12/18,109530.0,109580.0,109460.0,109490.0
18/12/18,109480.0,109530.0,109480.0,109490.0
18/12/18,109490.0,109570.0,109460.0,109560.0
18/12/18,109560.0,109560.0,109440.0,109500.0
18/12/18,109500.0,109550.0,109480.0,109540.0
18/12/18,109530.0,109570.0,109500.0,109550.0
18/12/18,109540.0,109570.0,109510.0,109540.0
18/12/18,109530.0,109590.0,109520.0,109580.0
18/12/18,109590.0,109600.0,109560.0,109600.0
18/12/18,109600.0,109640.0,109590.0,109640.0
18/12/18,109630.0,109670.0,109590.0,109670.0
18/12/18,109670.0,109760.0,109660.0,109730.0
18/12/18,109730.0,109730.0,109660.0,109690.0
18/12/18,109690.0,109750.0,109660.0,109730.0
18/12/18,109720.0,109790.0,109690.0,109700.0
18/12/18,109700.0,109720.0,109650.0,109670.0
18/12/18,109670.0,109690.0,109650.0,109660.0
18/12/18,109650.0,109830.0,109650.0,109780.0
18/12/18,109770.0,109780.0,109740.0,109770.0
18/12/18,109770.0,109840.0,109760.0,109780.0
18/12/18,109780.0,109850.0,109780.0,109820.0
18/12/18,109820.0,109850.0,109780.0,109810.0
18/12/18,109800.0,109820.0,109740.0,109740.0
18/12/18,109730.0,109740.0,109670.0,109690.0
18/12/18,109690.0,109720.0,109650.0,109700.0
18/12/18,109690.0,109730.0,109680.0,109730.0
18/12/18,109720.0,109730.0,109670.0,109730.0
18/12/18,109730.0,109860.0,109720.0,109840.0
18/12/18,109840.0,109870.0,109780.0,109780.0
18/12/18,109790.0,109850.0,109790.0,109830.0
18/12/18,109820.0,109930.0,109820.0,109900.0
18/12/18,109900.0,109910.0,109810.0,109850.0
18/12/18,109860.0,109990.0,109800.0,109920.0
18/12/18,109910.0,109930.0,109810.0,109840.0
18/12/18,109850.0,109870.0,109800.0,109830.0
18/12/18,109830.0,109850.0,109690.0,109720.0
18/12/18,109720.0,109760.0,109670.0,109750.0
18/12/18,109750.0,109800.0,109730.0,109790.0
18/12/18,109790.0,109880.0,109760.0,109880.0
18/12/18,109880.0,110050.0,109820.0,109990.0
18/12/18,109990.0,110070.0,109950.0,110010.0
18/12/18,110010.0,110020.0,109910.0,109940.0
18/12/18,109940.0,109950.0,109820.0,109850.0
18/12/18,109850.0,109890.0,109810.0,109870.0
18/12/18,109890.0,109890.0,109840.0,109870.0
18/12/18,109870.0,109900.0,109820.0,109880.0
18/12/18,109890.0,109950.0,109870.0,109870.0
18/12/18,109880.0,109900.0,109850.0,109880.0
18/12/18,109880.0,109920.0,109860.0,109860.0
18/12/18,109870.0,109930.0,109860.0,109870.0
18/12/18,109860.0,109900.0,109820.0,109890.0
18/12/18,109890.0,109970.0,109830.0,109830.0
18/12/18,109830.0,109910.0,109820.0,109890.0
18/12/18,109910.0,109940.0,109890.0,109890.0
18/12/18,109910.0,109940.0,109880.0,109930.0
18/12/18,109930.0,109970.0,109850.0,109930.0
18/12/18,109940.0,110010.0,109920.0,109950.0
18/12/18,109950.0,109960.0,109800.0,109850.0
18/12/18,109870.0,109870.0,109720.0,109740.0
18/12/18,109740.0,109860.0,109730.0,109810.0
18/12/18,109790.0,109840.0,109770.0,109780.0
18/12/18,109780.0,109970.0,109780.0,109940.0
18/12/18,109940.0,110040.0,109940.0,110030.0
18/12/18,110040.0,110050.0,109940.0,109950.0
18/12/18,109970.0,110000.0,109960.0,110000.0
18/12/18,109990.0,110020.0,109980.0,109990.0
18/12/18,110000.0,110010.0,109930.0,109980.0
18/12/18,109990.0,109990.0,109930.0,109970.0
18/12/18,109970.0,110030.0,109930.0,110000.0
18/12/18,110000.0,110030.0,109980.0,110020.0
18/12/18,110040.0,110140.0,110020.0,110060.0
18/12/18,110070.0,110160.0,110040.0,110040.0
18/12/18,110060.0,110060.0,109980.0,109980.0
18/12/18,109970.0,110020.0,109930.0,109940.0
18/12/18,109950.0,109970.0,109850.0,109910.0
18/12/18,109900.0,109930.0,109810.0,109880.0
18/12/18,109880.0,109920.0,109860.0,109880.0
18/12/18,109890.0,109900.0,109740.0,109770.0
18/12/18,109780.0,109810.0,109710.0,109810.0
18/12/18,109810.0,109860.0,109760.0,109810.0
18/12/18,109810.0,109860.0,109770.0,109850.0
18/12/18,109840.0,109960.0,109830.0,109910.0
18/12/18,109930.0,109950.0,109890.0,109890.0
18/12/18,109890.0,109910.0,109860.0,109890.0
18/12/18,109900.0,109950.0,109890.0,109920.0
18/12/18,109910.0,109980.0,109900.0,109930.0
18/12/18,109940.0,109950.0,109870.0,109870.0
18/12/18,109870.0,109930.0,109870.0,109880.0
18/12/18,109880.0,109900.0,109810.0,109820.0
18/12/18,109830.0,109830.0,109680.0,109700.0
18/12/18,109680.0,109730.0,109650.0,109670.0
18/12/18,109670.0,109680.0,109480.0,109500.0
18/12/18,109490.0,109560.0,109440.0,109510.0
18/12/18,109510.0,109530.0,109200.0,109220.0
18/12/18,109230.0,109320.0,109230.0,109260.0
18/12/18,109260.0,109290.0,109130.0,109170.0
18/12/18,109170.0,109210.0,109030.0,109040.0
18/12/18,109040.0,109170.0,109030.0,109140.0
18/12/18,109150.0,109170.0,109070.0,109150.0
18/12/18,109150.0,109180.0,109120.0,109160.0
18/12/18,109150.0,109180.0,109120.0,109160.0
18/12/18,109170.0,109290.0,109150.0,109270.0
18/12/18,109280.0,109330.0,109250.0,109320.0
18/12/18,109320.0,109410.0,109290.0,109410.0
18/12/18,109410.0,109420.0,109350.0,109390.0
18/12/18,109400.0,109440.0,109380.0,109400.0
18/12/18,109410.0,109450.0,109400.0,109450.0
18/12/18,109440.0,109490.0,109430.0,109440.0
18/12/18,109430.0,109470.0,109410.0,109430.0
18/12/18,109430.0,109440.0,109350.0,109390.0
18/12/18,109380.0,109430.0,109360.0,109420.0
18/12/18,109420.0,109490.0,109410.0,109440.0
18/12/18,109440.0,109470.0,109390.0,109450.0
18/12/18,109460.0,109510.0,109430.0,109450.0
18/12/18,109440.0,109440.0,109370.0,109410.0
18/12/18,109400.0,109430.0,109380.0,109390.0
18/12/18,109380.0,109450.0,109380.0,109420.0
18/12/18,109430.0,109470.0,109380.0,109410.0
18/12/18,109420.0,109420.0,109380.0,109400.0
18/12/18,109390.0,109390.0,109350.0,109390.0
18/12/18,109380.0,109390.0,109260.0,109270.0
18/12/18,109260.0,109360.0,109260.0,109330.0
18/12/18,109330.0,109350.0,109280.0,109330.0
18/12/18,109330.0,109360.0,109320.0,109330.0
18/12/18,109340.0,109370.0,109300.0,109330.0
18/12/18,109340.0,109380.0,109250.0,109370.0
18/12/18,109370.0,109410.0,109340.0,109410.0
18/12/18,109410.0,109450.0,109350.0,109350.0
18/12/18,109360.0,109450.0,109350.0,109410.0
18/12/18,109420.0,109550.0,109410.0,109540.0
18/12/18,109540.0,109580.0,109460.0,109480.0
18/12/18,109480.0,109550.0,109480.0,109500.0
18/12/18,109510.0,109530.0,109490.0,109510.0
18/12/18,109520.0,109520.0,109500.0,109510.0
18/12/18,109520.0,109520.0,109450.0,109500.0
18/12/18,109500.0,109510.0,109450.0,109460.0
18/12/18,109470.0,109470.0,109390.0,109410.0
18/12/18,109410.0,109470.0,109390.0,109460.0
18/12/18,109470.0,109500.0,109440.0,109440.0
18/12/18,109440.0,109560.0,109440.0,109550.0
18/12/18,109550.0,109630.0,109540.0,109630.0
18/12/18,109630.0,109680.0,109600.0,109610.0
18/12/18,109600.0,109630.0,109550.0,109630.0
18/12/18,109640.0,109650.0,109590.0,109620.0
18/12/18,109620.0,109780.0,109620.0,109700.0
18/12/18,109700.0,109820.0,109690.0,109800.0
18/12/18,109790.0,110000.0,109790.0,109920.0
18/12/18,109940.0,110010.0,109870.0,109930.0
18/12/18,109920.0,109940.0,109790.0,109800.0
18/12/18,109810.0,109810.0,109720.0,109730.0
18/12/18,109730.0,109800.0,109700.0,109740.0
18/12/18,109740.0,109800.0,109730.0,109790.0
18/12/18,109790.0,109810.0,109750.0,109760.0
18/12/18,109770.0,109770.0,109700.0,109730.0
18/12/18,109720.0,109750.0,109720.0,109730.0
18/12/18,109740.0,109740.0,109650.0,109690.0
18/12/18,109680.0,109720.0,109610.0,109670.0
18/12/18,109690.0,109710.0,109650.0,109710.0
18/12/18,109710.0,109740.0,109660.0,109680.0
18/12/18,109690.0,109740.0,109670.0,109720.0
18/12/18,109730.0,109780.0,109680.0,109690.0
18/12/18,109690.0,109730.0,109690.0,109710.0
18/12/18,109710.0,109720.0,109690.0,109710.0
18/12/18,109710.0,109710.0,109610.0,109610.0
18/12/18,109620.0,109670.0,109600.0,109630.0
18/12/18,109630.0,109650.0,109540.0,109610.0
18/12/18,109610.0,109610.0,109510.0,109570.0
18/12/18,109570.0,109600.0,109550.0,109590.0
18/12/18,109580.0,109610.0,109580.0,109610.0
18/12/18,109600.0,109630.0,109600.0,109620.0
18/12/18,109630.0,109650.0,109570.0,109600.0
18/12/18,109590.0,109660.0,109570.0,109640.0
18/12/18,109650.0,109790.0,109650.0,109770.0
18/12/18,109760.0,109780.0,109720.0,109770.0
18/12/18,109770.0,109780.0,109680.0,109700.0
18/12/18,109700.0,109720.0,109680.0,109720.0
18/12/18,109720.0,109750.0,109700.0,109700.0
18/12/18,109710.0,109710.0,109650.0,109680.0
18/12/18,109680.0,109710.0,109670.0,109700.0
18/12/18,109690.0,109740.0,109690.0,109740.0
18/12/18,109740.0,109790.0,109720.0,109790.0
18/12/18,109780.0,109820.0,109750.0,109750.0
18/12/18,109740.0,109780.0,109740.0,109750.0
18/12/18,109750.0,109750.0,109710.0,109730.0
18/12/18,109740.0,109740.0,109620.0,109660.0
18/12/18,109650.0,109660.0,109480.0,109510.0
18/12/18,109520.0,109590.0,109510.0,109580.0
18/12/18,109580.0,109580.0,109510.0,109510.0
18/12/18,109510.0,109560.0,109480.0,109560.0
18/12/18,109560.0,109560.0,109480.0,109530.0
18/12/18,109530.0,109580.0,109490.0,109500.0
18/12/18,109490.0,109510.0,109420.0,109470.0
18/12/18,109480.0,109520.0,109460.0,109460.0
18/12/18,109460.0,109470.0,109310.0,109420.0
18/12/18,109420.0,109420.0,109350.0,109380.0
18/12/18,109370.0,109400.0,109320.0,109370.0
18/12/18,109370.0,109380.0,109330.0,109360.0
18/12/18,109360.0,109400.0,109320.0,109400.0
18/12/18,109390.0,109410.0,109370.0,109390.0
18/12/18,109390.0,109410.0,109360.0,109360.0
18/12/18,109370.0,109370.0,109290.0,109370.0
18/12/18,109350.0,109390.0,109330.0,109370.0
18/12/18,109360.0,109430.0,109360.0,109370.0
18/12/18,109370.0,109410.0,109300.0,109380.0
18/12/18,109370.0,109440.0,109370.0,109400.0
18/12/18,109380.0,109460.0,109330.0,109450.0
18/12/18,109450.0,109490.0,109390.0,109410.0
18/12/18,109420.0,109480.0,109390.0,109460.0
18/12/18,109450.0,109490.0,109420.0,109420.0
18/12/18,109430.0,109440.0,109400.0,109430.0
18/12/18,109420.0,109450.0,109380.0,109420.0
18/12/18,109420.0,109560.0,109400.0,109520.0
18/12/18,109520.0,109550.0,109430.0,109460.0
18/12/18,109460.0,109460.0,109390.0,109400.0
18/12/18,109410.0,109530.0,109400.0,109460.0
18/12/18,109450.0,109540.0,109450.0,109490.0
18/12/18,109490.0,109520.0,109470.0,109520.0
18/12/18,109520.0,109540.0,109460.0,109520.0
18/12/18,109520.0,109530.0,109470.0,109510.0
18/12/18,109510.0,109550.0,109500.0,109520.0
18/12/18,109540.0,109580.0,109500.0,109530.0
18/12/18,109530.0,109570.0,109530.0,109540.0
18/12/18,109550.0,109580.0,109510.0,109540.0
18/12/18,109540.0,109560.0,109450.0,109480.0
18/12/18,109470.0,109520.0,109460.0,109460.0
18/12/18,109470.0,109540.0,109460.0,109500.0
18/12/18,109500.0,109510.0,109430.0,109450.0
18/12/18,109470.0,109490.0,109430.0,109450.0
18/12/18,109470.0,109500.0,109420.0,109430.0
18/12/18,109430.0,109440.0,109420.0,109430.0
18/12/18,109420.0,109460.0,109410.0,109440.0
18/12/18,109440.0,109510.0,109440.0,109490.0
18/12/18,109490.0,109500.0,109470.0,109470.0
18/12/18,109480.0,109520.0,109470.0,109520.0
18/12/18,109520.0,109570.0,109480.0,109500.0
18/12/18,109490.0,109500.0,109450.0,109490.0
18/12/18,109490.0,109510.0,109440.0,109440.0
18/12/18,109440.0,109490.0,109430.0,109460.0
18/12/18,109480.0,109480.0,109410.0,109420.0
18/12/18,109420.0,109470.0,109420.0,109460.0
18/12/18,109460.0,109470.0,109380.0,109400.0
18/12/18,109400.0,109430.0,109370.0,109370.0
18/12/18,109370.0,109390.0,109330.0,109390.0
18/12/18,109390.0,109410.0,109370.0,109400.0
18/12/18,109390.0,109440.0,109380.0,109410.0
18/12/18,109420.0,109430.0,109380.0,109430.0
18/12/18,109440.0,109460.0,109420.0,109440.0
18/12/18,109450.0,109490.0,109430.0,109490.0
18/12/18,109490.0,109510.0,109470.0,109500.0
18/12/18,109490.0,109550.0,109450.0,109450.0
18/12/18,109450.0,109470.0,109450.0,109450.0
18/12/18,109460.0,109530.0,109450.0,109510.0
18/12/18,109510.0,109530.0,109440.0,109440.0
18/12/18,109440.0,109460.0,109430.0,109450.0
18/12/18,109460.0,109460.0,109410.0,109450.0
